,age,sex_female,sex_male,sibsp,parch,fare
536,32.0,1.0,0.0,0.0,0.0,13.0
537,34.0,0.0,1.0,0.0,0.0,13.0
538,30.0,0.0,1.0,0.0,0.0,12.7375
539,27.0,0.0,1.0,0.0,0.0,15.0333
540,2.0,1.0,0.0,1.0,1.0,26.0
541,8.0,1.0,0.0,1.0,1.0,26.0
542,33.0,1.0,0.0,0.0,2.0,26.0
543,36.0,0.0,1.0,0.0,0.0,10.5
544,34.0,0.0,1.0,1.0,0.0,21.0
545,30.0,1.0,0.0,3.0,0.0,21.0
546,28.0,1.0,0.0,0.0,0.0,13.0
547,23.0,0.0,1.0,0.0,0.0,15.0458
548,0.8333,0.0,1.0,1.0,1.0,18.75
549,3.0,0.0,1.0,1.0,1.0,18.75
550,24.0,1.0,0.0,2.0,3.0,18.75
551,50.0,1.0,0.0,0.0,0.0,10.5
552,19.0,0.0,1.0,0.0,0.0,10.5
553,21.0,1.0,0.0,0.0,0.0,10.5
554,26.0,0.0,1.0,0.0,0.0,13.0
555,25.0,0.0,1.0,0.0,0.0,13.0
556,27.0,0.0,1.0,0.0,0.0,26.0
557,25.0,1.0,0.0,0.0,1.0,26.0
558,18.0,1.0,0.0,0.0,2.0,13.0
559,20.0,1.0,0.0,0.0,0.0,36.75
560,30.0,1.0,0.0,0.0,0.0,13.0
561,59.0,0.0,1.0,0.0,0.0,13.5
562,30.0,1.0,0.0,0.0,0.0,12.35
563,35.0,0.0,1.0,0.0,0.0,10.5
564,40.0,1.0,0.0,0.0,0.0,13.0
565,25.0,0.0,1.0,0.0,0.0,13.0
566,41.0,0.0,1.0,0.0,0.0,15.0458
567,25.0,0.0,1.0,0.0,0.0,10.5
568,18.5,0.0,1.0,0.0,0.0,13.0
569,14.0,0.0,1.0,0.0,0.0,65.0
570,50.0,1.0,0.0,0.0,0.0,10.5
571,23.0,0.0,1.0,0.0,0.0,13.0
572,28.0,1.0,0.0,0.0,0.0,12.65
573,27.0,1.0,0.0,0.0,0.0,10.5
574,29.0,0.0,1.0,1.0,0.0,21.0
575,27.0,1.0,0.0,1.0,0.0,21.0
576,40.0,0.0,1.0,0.0,0.0,13.0
577,31.0,1.0,0.0,0.0,0.0,21.0
578,30.0,0.0,1.0,1.0,0.0,21.0
579,23.0,0.0,1.0,1.0,0.0,10.5
580,31.0,1.0,0.0,0.0,0.0,21.0
581,,0.0,1.0,0.0,0.0,0.0
582,12.0,1.0,0.0,0.0,0.0,15.75
583,40.0,1.0,0.0,0.0,0.0,15.75
584,32.5,1.0,0.0,0.0,0.0,13.0
585,27.0,0.0,1.0,1.0,0.0,26.0
586,29.0,1.0,0.0,1.0,0.0,26.0
587,2.0,0.0,1.0,1.0,1.0,23.0
588,4.0,1.0,0.0,1.0,1.0,23.0
589,29.0,1.0,0.0,0.0,2.0,23.0
590,0.9167,1.0,0.0,1.0,2.0,27.75
591,5.0,1.0,0.0,1.0,2.0,27.75
592,36.0,0.0,1.0,1.0,2.0,27.75
593,33.0,1.0,0.0,1.0,2.0,27.75
594,66.0,0.0,1.0,0.0,0.0,10.5
595,,0.0,1.0,0.0,0.0,12.875
596,31.0,0.0,1.0,0.0,0.0,13.0
597,,0.0,1.0,0.0,0.0,13.0
598,26.0,1.0,0.0,0.0,0.0,13.5
599,24.0,1.0,0.0,0.0,0.0,13.0
600,42.0,0.0,1.0,0.0,0.0,7.55
601,13.0,0.0,1.0,0.0,2.0,20.25
602,16.0,0.0,1.0,1.0,1.0,20.25
603,35.0,1.0,0.0,1.0,1.0,20.25
604,16.0,1.0,0.0,0.0,0.0,7.65
605,25.0,0.0,1.0,0.0,0.0,7.65
606,20.0,0.0,1.0,0.0,0.0,7.925
607,18.0,1.0,0.0,0.0,0.0,7.2292
608,30.0,0.0,1.0,0.0,0.0,7.25
609,26.0,0.0,1.0,0.0,0.0,8.05
610,40.0,1.0,0.0,1.0,0.0,9.475
611,0.8333,0.0,1.0,0.0,1.0,9.35
612,18.0,1.0,0.0,0.0,1.0,9.35
613,26.0,0.0,1.0,0.0,0.0,18.7875
614,26.0,0.0,1.0,0.0,0.0,7.8875
615,20.0,0.0,1.0,0.0,0.0,7.925
616,24.0,0.0,1.0,0.0,0.0,7.05
617,25.0,0.0,1.0,0.0,0.0,7.05
618,35.0,0.0,1.0,0.0,0.0,8.05
619,18.0,0.0,1.0,0.0,0.0,8.3
620,32.0,0.0,1.0,0.0,0.0,22.525
621,19.0,1.0,0.0,1.0,0.0,7.8542
622,4.0,0.0,1.0,4.0,2.0,31.275
623,6.0,1.0,0.0,4.0,2.0,31.275
624,2.0,1.0,0.0,4.0,2.0,31.275
625,17.0,1.0,0.0,4.0,2.0,7.925
626,38.0,1.0,0.0,4.0,2.0,7.775
627,9.0,1.0,0.0,4.0,2.0,31.275
628,11.0,1.0,0.0,4.0,2.0,31.275
629,39.0,0.0,1.0,1.0,5.0,31.275
630,27.0,0.0,1.0,0.0,0.0,7.7958
631,26.0,0.0,1.0,0.0,0.0,7.775
632,39.0,1.0,0.0,1.0,5.0,31.275
633,20.0,0.0,1.0,0.0,0.0,7.8542
634,26.0,0.0,1.0,0.0,0.0,7.8958
635,25.0,0.0,1.0,1.0,0.0,17.8
636,18.0,1.0,0.0,1.0,0.0,17.8
637,24.0,0.0,1.0,0.0,0.0,7.775
638,35.0,0.0,1.0,0.0,0.0,7.05
639,5.0,0.0,1.0,4.0,2.0,31.3875
640,9.0,0.0,1.0,4.0,2.0,31.3875
641,3.0,0.0,1.0,4.0,2.0,31.3875
642,13.0,0.0,1.0,4.0,2.0,31.3875
643,5.0,1.0,0.0,4.0,2.0,31.3875
644,40.0,0.0,1.0,1.0,5.0,31.3875
645,23.0,0.0,1.0,0.0,0.0,7.7958
646,38.0,1.0,0.0,1.0,5.0,31.3875
647,45.0,1.0,0.0,0.0,0.0,7.225
648,21.0,0.0,1.0,0.0,0.0,7.225
649,23.0,0.0,1.0,0.0,0.0,7.05
650,17.0,1.0,0.0,0.0,0.0,14.4583
651,30.0,0.0,1.0,0.0,0.0,7.225
652,23.0,0.0,1.0,0.0,0.0,7.8542
653,13.0,1.0,0.0,0.0,0.0,7.2292
654,20.0,0.0,1.0,0.0,0.0,7.225
655,32.0,0.0,1.0,1.0,0.0,15.85
656,33.0,1.0,0.0,3.0,0.0,15.85
657,0.75,1.0,0.0,2.0,1.0,19.2583
658,0.75,1.0,0.0,2.0,1.0,19.2583
659,5.0,1.0,0.0,2.0,1.0,19.2583
660,24.0,1.0,0.0,0.0,3.0,19.2583
661,18.0,1.0,0.0,0.0,0.0,8.05
662,40.0,0.0,1.0,0.0,0.0,7.225
663,26.0,0.0,1.0,0.0,0.0,7.8958
664,20.0,0.0,1.0,0.0,0.0,7.2292
665,18.0,1.0,0.0,0.0,1.0,14.4542
666,45.0,1.0,0.0,0.0,1.0,14.4542
667,27.0,1.0,0.0,0.0,0.0,7.8792
668,22.0,0.0,1.0,0.0,0.0,8.05
669,19.0,0.0,1.0,0.0,0.0,8.05
670,26.0,0.0,1.0,0.0,0.0,7.775
671,22.0,0.0,1.0,0.0,0.0,9.35
672,,0.0,1.0,0.0,0.0,7.2292
673,20.0,0.0,1.0,0.0,0.0,4.0125
674,32.0,0.0,1.0,0.0,0.0,56.4958
675,21.0,0.0,1.0,0.0,0.0,7.775
676,18.0,0.0,1.0,0.0,0.0,7.75
677,26.0,0.0,1.0,0.0,0.0,7.8958
678,6.0,0.0,1.0,1.0,1.0,15.2458
679,9.0,1.0,0.0,1.0,1.0,15.2458
680,,0.0,1.0,0.0,0.0,7.225
681,,1.0,0.0,0.0,2.0,15.2458
682,,1.0,0.0,0.0,2.0,7.75
683,40.0,0.0,1.0,1.0,1.0,15.5
684,32.0,1.0,0.0,1.0,1.0,15.5
685,21.0,0.0,1.0,0.0,0.0,16.1
686,22.0,1.0,0.0,0.0,0.0,7.725
687,20.0,1.0,0.0,0.0,0.0,7.8542
688,29.0,0.0,1.0,1.0,0.0,7.0458
689,22.0,0.0,1.0,1.0,0.0,7.25
690,22.0,0.0,1.0,0.0,0.0,7.7958
691,35.0,0.0,1.0,0.0,0.0,8.05
692,18.5,1.0,0.0,0.0,0.0,7.2833
693,21.0,0.0,1.0,0.0,0.0,7.8208
694,19.0,0.0,1.0,0.0,0.0,6.75
695,18.0,1.0,0.0,0.0,0.0,7.8792
696,21.0,1.0,0.0,0.0,0.0,8.6625
697,30.0,1.0,0.0,0.0,0.0,8.6625
698,18.0,0.0,1.0,0.0,0.0,8.6625
699,38.0,0.0,1.0,0.0,0.0,8.6625
700,17.0,0.0,1.0,0.0,0.0,8.6625
701,17.0,0.0,1.0,0.0,0.0,8.6625
702,21.0,1.0,0.0,0.0,0.0,7.75
703,21.0,0.0,1.0,0.0,0.0,7.75
704,21.0,0.0,1.0,0.0,0.0,8.05
705,,0.0,1.0,1.0,0.0,14.4583
706,,1.0,0.0,1.0,0.0,14.4583
707,28.0,0.0,1.0,0.0,0.0,7.7958
708,24.0,0.0,1.0,0.0,0.0,7.8542
709,16.0,1.0,0.0,0.0,0.0,7.75
710,37.0,1.0,0.0,0.0,0.0,7.75
711,28.0,0.0,1.0,0.0,0.0,7.25
712,24.0,0.0,1.0,0.0,0.0,8.05
713,21.0,0.0,1.0,0.0,0.0,7.7333
714,32.0,0.0,1.0,0.0,0.0,56.4958
715,29.0,0.0,1.0,0.0,0.0,8.05
716,26.0,0.0,1.0,1.0,0.0,14.4542
717,18.0,0.0,1.0,1.0,0.0,14.4542
718,20.0,0.0,1.0,0.0,0.0,7.05
719,18.0,0.0,1.0,0.0,0.0,8.05
720,24.0,0.0,1.0,0.0,0.0,7.25
721,36.0,0.0,1.0,0.0,0.0,7.4958
722,24.0,0.0,1.0,0.0,0.0,7.4958
723,31.0,0.0,1.0,0.0,0.0,7.7333
724,31.0,0.0,1.0,0.0,0.0,7.75
725,22.0,1.0,0.0,0.0,0.0,7.75
726,30.0,1.0,0.0,0.0,0.0,7.6292
727,70.5,0.0,1.0,0.0,0.0,7.75
728,43.0,0.0,1.0,0.0,0.0,8.05
729,35.0,0.0,1.0,0.0,0.0,7.8958
730,27.0,0.0,1.0,0.0,0.0,7.8958
731,19.0,0.0,1.0,0.0,0.0,7.8958
732,30.0,0.0,1.0,0.0,0.0,8.05
733,9.0,0.0,1.0,1.0,1.0,15.9
734,3.0,0.0,1.0,1.0,1.0,15.9
735,36.0,1.0,0.0,0.0,2.0,15.9
736,59.0,0.0,1.0,0.0,0.0,7.25
737,19.0,0.0,1.0,0.0,0.0,8.1583
738,17.0,1.0,0.0,0.0,1.0,16.1
739,44.0,0.0,1.0,0.0,1.0,16.1
740,17.0,0.0,1.0,0.0,0.0,8.6625
741,22.5,0.0,1.0,0.0,0.0,7.225
742,45.0,0.0,1.0,0.0,0.0,8.05
743,22.0,1.0,0.0,0.0,0.0,10.5167
744,19.0,0.0,1.0,0.0,0.0,10.1708
745,30.0,1.0,0.0,0.0,0.0,6.95
746,29.0,0.0,1.0,0.0,0.0,7.75
747,0.3333,0.0,1.0,0.0,2.0,14.4
748,34.0,0.0,1.0,1.0,1.0,14.4
749,28.0,1.0,0.0,1.0,1.0,14.4
750,27.0,0.0,1.0,0.0,0.0,7.8958
751,25.0,0.0,1.0,0.0,0.0,7.8958
752,24.0,0.0,1.0,2.0,0.0,24.15
753,22.0,0.0,1.0,0.0,0.0,8.05
754,21.0,0.0,1.0,2.0,0.0,24.15
755,17.0,0.0,1.0,2.0,0.0,8.05
756,,0.0,1.0,1.0,0.0,16.1
757,,1.0,0.0,1.0,0.0,16.1
758,36.5,0.0,1.0,1.0,0.0,17.4
759,36.0,1.0,0.0,1.0,0.0,17.4
760,30.0,0.0,1.0,0.0,0.0,9.5
761,16.0,0.0,1.0,0.0,0.0,9.5
762,1.0,0.0,1.0,1.0,2.0,20.575
763,0.1667,1.0,0.0,1.0,2.0,20.575
764,26.0,0.0,1.0,1.0,2.0,20.575
765,33.0,1.0,0.0,1.0,2.0,20.575
766,25.0,0.0,1.0,0.0,0.0,7.8958
767,,0.0,1.0,0.0,0.0,7.8958
768,,0.0,1.0,0.0,0.0,7.8958
769,22.0,0.0,1.0,0.0,0.0,7.25
770,36.0,0.0,1.0,0.0,0.0,7.25
771,19.0,1.0,0.0,0.0,0.0,7.8792
772,17.0,0.0,1.0,0.0,0.0,7.8958
773,42.0,0.0,1.0,0.0,0.0,8.6625
774,43.0,0.0,1.0,0.0,0.0,7.8958
775,,0.0,1.0,0.0,0.0,7.2292
776,32.0,0.0,1.0,0.0,0.0,7.75
777,19.0,0.0,1.0,0.0,0.0,8.05
778,30.0,1.0,0.0,0.0,0.0,12.475
779,24.0,1.0,0.0,0.0,0.0,7.75
780,23.0,1.0,0.0,0.0,0.0,8.05
781,33.0,0.0,1.0,0.0,0.0,7.8958
782,65.0,0.0,1.0,0.0,0.0,7.75
783,24.0,0.0,1.0,0.0,0.0,7.55
784,23.0,0.0,1.0,1.0,0.0,13.9
785,22.0,1.0,0.0,1.0,0.0,13.9
786,18.0,0.0,1.0,0.0,0.0,7.775
787,16.0,0.0,1.0,0.0,0.0,7.775
788,45.0,0.0,1.0,0.0,0.0,6.975
789,,0.0,1.0,0.0,0.0,7.225
790,39.0,0.0,1.0,0.0,2.0,7.2292
791,17.0,0.0,1.0,1.0,1.0,7.2292
792,15.0,0.0,1.0,1.0,1.0,7.2292
793,47.0,0.0,1.0,0.0,0.0,7.25
794,5.0,1.0,0.0,0.0,0.0,12.475
795,,0.0,1.0,0.0,0.0,7.225
796,40.5,0.0,1.0,0.0,0.0,15.1
797,40.5,0.0,1.0,0.0,0.0,7.75
798,,0.0,1.0,0.0,0.0,7.05
799,18.0,0.0,1.0,0.0,0.0,7.7958
800,,1.0,0.0,0.0,0.0,7.75
801,,0.0,1.0,0.0,0.0,7.75
802,,0.0,1.0,0.0,0.0,6.95
803,26.0,0.0,1.0,0.0,0.0,7.8792
804,,0.0,1.0,0.0,0.0,7.75
805,,0.0,1.0,0.0,0.0,56.4958
806,21.0,1.0,0.0,2.0,2.0,34.375
807,9.0,1.0,0.0,2.0,2.0,34.375
808,,0.0,1.0,0.0,0.0,8.05
809,18.0,0.0,1.0,2.0,2.0,34.375
810,16.0,0.0,1.0,1.0,3.0,34.375
811,48.0,1.0,0.0,1.0,3.0,34.375
812,,0.0,1.0,0.0,0.0,7.75
813,,0.0,1.0,0.0,0.0,7.25
814,25.0,0.0,1.0,0.0,0.0,7.7417
815,,0.0,1.0,0.0,0.0,14.5
816,,0.0,1.0,0.0,0.0,7.8958
817,22.0,0.0,1.0,0.0,0.0,8.05
818,16.0,1.0,0.0,0.0,0.0,7.7333
819,,1.0,0.0,0.0,0.0,7.75
820,9.0,0.0,1.0,0.0,2.0,20.525
821,33.0,0.0,1.0,1.0,1.0,20.525
822,41.0,0.0,1.0,0.0,0.0,7.85
823,31.0,1.0,0.0,1.0,1.0,20.525
824,38.0,0.0,1.0,0.0,0.0,7.05
825,9.0,0.0,1.0,5.0,2.0,46.9
826,1.0,0.0,1.0,5.0,2.0,46.9
827,11.0,0.0,1.0,5.0,2.0,46.9
828,10.0,1.0,0.0,5.0,2.0,46.9
829,16.0,1.0,0.0,5.0,2.0,46.9
830,14.0,0.0,1.0,5.0,2.0,46.9
831,40.0,0.0,1.0,1.0,6.0,46.9
832,43.0,1.0,0.0,1.0,6.0,46.9
833,51.0,0.0,1.0,0.0,0.0,8.05
834,32.0,0.0,1.0,0.0,0.0,8.3625
835,,0.0,1.0,0.0,0.0,8.05
836,20.0,0.0,1.0,0.0,0.0,9.8458
837,37.0,0.0,1.0,2.0,0.0,7.925
838,28.0,0.0,1.0,2.0,0.0,7.925
839,19.0,0.0,1.0,0.0,0.0,7.775
840,24.0,1.0,0.0,0.0,0.0,8.85
841,17.0,1.0,0.0,0.0,0.0,7.7333
842,,0.0,1.0,1.0,0.0,19.9667
843,,0.0,1.0,1.0,0.0,19.9667
844,28.0,0.0,1.0,1.0,0.0,15.85
845,24.0,1.0,0.0,1.0,0.0,15.85
846,20.0,0.0,1.0,0.0,0.0,9.5
847,23.5,0.0,1.0,0.0,0.0,7.2292
848,41.0,0.0,1.0,2.0,0.0,14.1083
849,26.0,0.0,1.0,1.0,0.0,7.8542
850,21.0,0.0,1.0,0.0,0.0,7.8542
851,45.0,1.0,0.0,1.0,0.0,14.1083
852,,1.0,0.0,0.0,0.0,7.55
853,25.0,0.0,1.0,0.0,0.0,7.25
854,,0.0,1.0,0.0,0.0,6.8583
855,11.0,0.0,1.0,0.0,0.0,18.7875
856,,1.0,0.0,0.0,0.0,7.75
857,27.0,0.0,1.0,0.0,0.0,6.975
858,,0.0,1.0,0.0,0.0,56.4958
859,18.0,1.0,0.0,0.0,0.0,6.75
860,26.0,1.0,0.0,0.0,0.0,7.925
861,23.0,1.0,0.0,0.0,0.0,7.925
862,22.0,1.0,0.0,0.0,0.0,8.9625
863,28.0,0.0,1.0,0.0,0.0,7.8958
864,28.0,1.0,0.0,0.0,0.0,7.775
865,,1.0,0.0,0.0,0.0,7.75
866,2.0,1.0,0.0,0.0,1.0,12.2875
867,22.0,1.0,0.0,1.0,1.0,12.2875
868,43.0,0.0,1.0,0.0,0.0,6.45
869,28.0,0.0,1.0,0.0,0.0,22.525
870,27.0,1.0,0.0,0.0,0.0,7.925
871,,0.0,1.0,0.0,0.0,7.75
872,,1.0,0.0,0.0,0.0,8.05
873,42.0,0.0,1.0,0.0,0.0,7.65
874,,0.0,1.0,0.0,0.0,7.8875
875,30.0,0.0,1.0,0.0,0.0,7.2292
876,,0.0,1.0,0.0,0.0,7.8958
877,27.0,1.0,0.0,1.0,0.0,7.925
878,25.0,1.0,0.0,1.0,0.0,7.925
879,,0.0,1.0,0.0,0.0,7.8958
880,29.0,0.0,1.0,0.0,0.0,7.8958
881,21.0,0.0,1.0,0.0,0.0,7.7958
882,,0.0,1.0,0.0,0.0,7.05
883,20.0,0.0,1.0,0.0,0.0,7.8542
884,48.0,0.0,1.0,0.0,0.0,7.8542
885,17.0,0.0,1.0,1.0,0.0,7.0542
886,,1.0,0.0,0.0,0.0,7.75
887,,0.0,1.0,0.0,0.0,8.1125
888,34.0,0.0,1.0,0.0,0.0,6.4958
889,26.0,0.0,1.0,0.0,0.0,7.775
890,22.0,0.0,1.0,0.0,0.0,7.7958
891,33.0,0.0,1.0,0.0,0.0,8.6542
892,31.0,0.0,1.0,0.0,0.0,7.775
893,29.0,0.0,1.0,0.0,0.0,7.8542
894,4.0,0.0,1.0,1.0,1.0,11.1333
895,1.0,1.0,0.0,1.0,1.0,11.1333
896,49.0,0.0,1.0,0.0,0.0,0.0
897,33.0,0.0,1.0,0.0,0.0,7.775
898,19.0,0.0,1.0,0.0,0.0,0.0
899,27.0,1.0,0.0,0.0,2.0,11.1333
900,,0.0,1.0,1.0,2.0,23.45
901,,1.0,0.0,1.0,2.0,23.45
902,,0.0,1.0,1.0,2.0,23.45
903,,1.0,0.0,1.0,2.0,23.45
904,23.0,0.0,1.0,0.0,0.0,7.8958
905,32.0,0.0,1.0,0.0,0.0,7.8542
906,27.0,0.0,1.0,0.0,0.0,7.8542
907,20.0,1.0,0.0,1.0,0.0,9.825
908,21.0,1.0,0.0,1.0,0.0,9.825
909,32.0,0.0,1.0,0.0,0.0,7.925
910,17.0,0.0,1.0,0.0,0.0,7.125
911,21.0,0.0,1.0,0.0,0.0,8.4333
912,30.0,0.0,1.0,0.0,0.0,7.8958
913,21.0,0.0,1.0,0.0,0.0,7.7958
914,33.0,0.0,1.0,0.0,0.0,7.8542
915,22.0,0.0,1.0,0.0,0.0,7.5208
916,4.0,1.0,0.0,0.0,1.0,13.4167
917,39.0,0.0,1.0,0.0,1.0,13.4167
918,,0.0,1.0,0.0,0.0,7.2292
919,18.5,0.0,1.0,0.0,0.0,7.2292
920,,0.0,1.0,0.0,0.0,7.75
921,,0.0,1.0,0.0,0.0,7.25
922,,1.0,0.0,0.0,0.0,7.75
923,,1.0,0.0,0.0,0.0,7.75
924,34.5,0.0,1.0,0.0,0.0,7.8292
925,44.0,0.0,1.0,0.0,0.0,8.05
926,,0.0,1.0,0.0,0.0,7.75
927,,0.0,1.0,1.0,0.0,14.4542
928,,1.0,0.0,1.0,0.0,14.4542
929,,0.0,1.0,1.0,0.0,7.75
930,,0.0,1.0,1.0,0.0,7.75
931,,0.0,1.0,0.0,0.0,7.7375
932,22.0,1.0,0.0,2.0,0.0,8.6625
933,26.0,0.0,1.0,2.0,0.0,8.6625
934,4.0,1.0,0.0,0.0,2.0,22.025
935,29.0,0.0,1.0,3.0,1.0,22.025
936,26.0,1.0,0.0,1.0,1.0,22.025
937,1.0,1.0,0.0,1.0,1.0,12.1833
938,18.0,0.0,1.0,1.0,1.0,7.8542
939,36.0,1.0,0.0,0.0,2.0,12.1833
940,,0.0,1.0,0.0,0.0,7.8958
941,25.0,0.0,1.0,0.0,0.0,7.2292
942,,0.0,1.0,0.0,0.0,7.225
943,37.0,1.0,0.0,0.0,0.0,9.5875
944,,0.0,1.0,0.0,0.0,7.8958
945,,0.0,1.0,0.0,0.0,56.4958
946,,0.0,1.0,0.0,0.0,56.4958
947,22.0,1.0,0.0,0.0,0.0,7.25
948,,0.0,1.0,0.0,0.0,7.75
949,26.0,0.0,1.0,0.0,0.0,56.4958
950,29.0,0.0,1.0,0.0,0.0,9.4833
951,29.0,0.0,1.0,0.0,0.0,7.775
952,22.0,0.0,1.0,0.0,0.0,7.775
953,22.0,0.0,1.0,0.0,0.0,7.225
954,,0.0,1.0,3.0,1.0,25.4667
955,,1.0,0.0,3.0,1.0,25.4667
956,,1.0,0.0,3.0,1.0,25.4667
957,,1.0,0.0,3.0,1.0,25.4667
958,,1.0,0.0,0.0,4.0,25.4667
959,32.0,0.0,1.0,0.0,0.0,7.925
960,34.5,0.0,1.0,0.0,0.0,6.4375
961,,1.0,0.0,1.0,0.0,15.5
962,,0.0,1.0,1.0,0.0,15.5
963,36.0,0.0,1.0,0.0,0.0,0.0
964,39.0,0.0,1.0,0.0,0.0,24.15
965,24.0,0.0,1.0,0.0,0.0,9.5
966,25.0,1.0,0.0,0.0,0.0,7.775
967,45.0,1.0,0.0,0.0,0.0,7.75
968,36.0,0.0,1.0,1.0,0.0,15.55
969,30.0,1.0,0.0,1.0,0.0,15.55
970,20.0,0.0,1.0,1.0,0.0,7.925
971,,0.0,1.0,0.0,0.0,7.8792
972,28.0,0.0,1.0,0.0,0.0,56.4958
973,,0.0,1.0,0.0,0.0,7.55
974,30.0,0.0,1.0,1.0,0.0,16.1
975,26.0,1.0,0.0,1.0,0.0,16.1
976,,0.0,1.0,0.0,0.0,7.8792
977,20.5,0.0,1.0,0.0,0.0,7.25
978,27.0,0.0,1.0,0.0,0.0,8.6625
979,51.0,0.0,1.0,0.0,0.0,7.0542
980,23.0,1.0,0.0,0.0,0.0,7.8542
981,32.0,0.0,1.0,0.0,0.0,7.5792
982,,0.0,1.0,0.0,0.0,7.8958
983,,0.0,1.0,0.0,0.0,7.55
984,,1.0,0.0,0.0,0.0,7.75
985,24.0,0.0,1.0,0.0,0.0,7.1417
986,22.0,0.0,1.0,0.0,0.0,7.125
987,,1.0,0.0,0.0,0.0,7.8792
988,,0.0,1.0,0.0,0.0,7.75
989,,0.0,1.0,0.0,0.0,8.05
990,29.0,0.0,1.0,0.0,0.0,7.925
991,,0.0,1.0,0.0,0.0,7.2292
992,30.5,1.0,0.0,0.0,0.0,7.75
993,,1.0,0.0,0.0,0.0,7.7375
994,,0.0,1.0,0.0,0.0,7.2292
995,35.0,0.0,1.0,0.0,0.0,7.8958
996,33.0,0.0,1.0,0.0,0.0,7.8958
997,,1.0,0.0,0.0,0.0,7.225
998,,0.0,1.0,0.0,0.0,7.8958
999,,1.0,0.0,0.0,0.0,7.75
1000,,0.0,1.0,0.0,0.0,7.75
1001,,1.0,0.0,2.0,0.0,23.25
1002,,1.0,0.0,2.0,0.0,23.25
1003,,0.0,1.0,2.0,0.0,23.25
1004,,1.0,0.0,0.0,0.0,7.7875
1005,,0.0,1.0,0.0,0.0,15.5
1006,,1.0,0.0,0.0,0.0,7.8792
1007,15.0,1.0,0.0,0.0,0.0,8.0292
1008,35.0,1.0,0.0,0.0,0.0,7.75
1009,,0.0,1.0,0.0,0.0,7.75
1010,24.0,0.0,1.0,1.0,0.0,16.1
1011,19.0,1.0,0.0,1.0,0.0,16.1
1012,,1.0,0.0,0.0,0.0,7.75
1013,,1.0,0.0,0.0,0.0,8.05
1014,,1.0,0.0,0.0,0.0,8.05
1015,55.5,0.0,1.0,0.0,0.0,8.05
1016,,0.0,1.0,0.0,0.0,7.75
1017,21.0,0.0,1.0,0.0,0.0,7.775
1018,,0.0,1.0,0.0,0.0,8.05
1019,24.0,0.0,1.0,0.0,0.0,7.8958
1020,21.0,0.0,1.0,0.0,0.0,7.8958
1021,28.0,0.0,1.0,0.0,0.0,7.8958
1022,,0.0,1.0,0.0,0.0,7.8958
1023,,1.0,0.0,0.0,0.0,7.8792
1024,25.0,0.0,1.0,0.0,0.0,7.65
1025,6.0,0.0,1.0,0.0,1.0,12.475
1026,27.0,1.0,0.0,0.0,1.0,12.475
1027,,0.0,1.0,0.0,0.0,8.05
1028,,1.0,0.0,1.0,0.0,24.15
1029,,0.0,1.0,1.0,0.0,24.15
1030,,0.0,1.0,0.0,0.0,8.4583
1031,34.0,0.0,1.0,0.0,0.0,8.05
1032,,0.0,1.0,0.0,0.0,7.75
1033,,0.0,1.0,0.0,0.0,7.775
1034,,0.0,1.0,1.0,1.0,15.2458
1035,,0.0,1.0,1.0,1.0,15.2458
1036,,1.0,0.0,0.0,2.0,15.2458
1037,,1.0,0.0,0.0,0.0,7.2292
1038,,0.0,1.0,0.0,0.0,8.05
1039,,1.0,0.0,0.0,0.0,7.7333
1040,24.0,1.0,0.0,0.0,0.0,7.75
1041,,0.0,1.0,0.0,0.0,8.05
1042,,1.0,0.0,1.0,0.0,15.5
1043,,1.0,0.0,1.0,0.0,15.5
1044,,1.0,0.0,0.0,0.0,15.5
1045,18.0,0.0,1.0,0.0,0.0,7.75
1046,22.0,0.0,1.0,0.0,0.0,7.8958
1047,15.0,1.0,0.0,0.0,0.0,7.225
1048,1.0,1.0,0.0,0.0,2.0,15.7417
1049,20.0,0.0,1.0,1.0,1.0,15.7417
1050,19.0,1.0,0.0,1.0,1.0,15.7417
1051,33.0,0.0,1.0,0.0,0.0,8.05
1052,,0.0,1.0,0.0,0.0,7.8958
1053,,0.0,1.0,0.0,0.0,7.2292
1054,,1.0,0.0,0.0,0.0,7.75
1055,,0.0,1.0,0.0,0.0,7.8958
1056,12.0,0.0,1.0,1.0,0.0,11.2417
1057,14.0,1.0,0.0,1.0,0.0,11.2417
1058,29.0,1.0,0.0,0.0,0.0,7.925
1059,28.0,0.0,1.0,0.0,0.0,8.05
1060,18.0,1.0,0.0,0.0,0.0,7.775
1061,26.0,1.0,0.0,0.0,0.0,7.8542
1062,21.0,0.0,1.0,0.0,0.0,7.8542
1063,41.0,0.0,1.0,0.0,0.0,7.125
1064,39.0,0.0,1.0,0.0,0.0,7.925
1065,21.0,0.0,1.0,0.0,0.0,7.8
1066,28.5,0.0,1.0,0.0,0.0,7.2292
1067,22.0,1.0,0.0,0.0,0.0,7.75
1068,61.0,0.0,1.0,0.0,0.0,6.2375
1069,,0.0,1.0,1.0,0.0,15.5
1070,,0.0,1.0,0.0,0.0,7.8292
1071,,1.0,0.0,1.0,0.0,15.5
1072,,0.0,1.0,0.0,0.0,7.7333
1073,,0.0,1.0,0.0,0.0,7.75
1074,,0.0,1.0,0.0,0.0,7.75
1075,23.0,0.0,1.0,0.0,0.0,9.225
1076,,1.0,0.0,0.0,0.0,7.75
